Orientation,Parent,Fluor,PWM,P-value,ROI,N_without,N_with,Fluor_without,Fluor_with,Q-value,status,gain-loss,fluorescence_change
top,gen_176,RFP,NanR,2.9865664176450176e-05,"[26, 33]",2258,31,1.0,1.0,5.861601309319889e-05,True,gain,0.0
top,gen_48,GFP,PutA,0.0005305806056018,"[96, 102]",347,1901,1.0,1.0,0.0006738231157067702,True,loss,0.0
bottom,gen_48,RFP,Lrp,5.55071509681474e-06,"[22, 35]",2194,54,1.0,1.0,1.3441066079146956e-05,True,gain,0.0
top,gen_48,RFP,NsrR,0.00016458648674,"[68, 83]",2181,67,1.0,1.0,0.0002560835796974342,True,gain,0.0
top,gen_48,RFP,TorR,4.2712175700518205e-10,"[71, 84]",2205,43,1.0,1.0,1.936376272173653e-09,True,gain,0.0
bottom,gen_48,GFP,PutA,0.0001924117724914,"[6, 12]",338,1910,1.0,1.0,0.00029358312383365225,True,loss,0.0
top,gen_156,GFP,IHF,0.0010242039155367,"[24, 38]",334,1400,1.0,1.0,0.0011068890755114831,True,loss,0.0
top,gen_103,GFP,Fis,0.0007012717800822,"[51, 68]",536,17,1.0,1.0,0.0008355202820626715,True,gain,0.0
bottom,gen_103,GFP,ArgP,0.0010258595181397,"[54, 73]",541,12,1.0,1.0,0.0011078345937901325,True,gain,0.0
bottom,gen_54,GFP,GadX,0.0008310933378125,"[66, 88]",410,1506,1.0,1.0,0.0009510656825451109,True,loss,0.0
top,gen_117,GFP,Lrp,9.011326171724182e-06,"[2, 15]",756,2299,1.0,1.0,2.0768531288372425e-05,True,loss,0.0
bottom,gen_117,GFP,Fis,0.0001419892867819,"[72, 89]",2918,137,1.0,1.0,0.00022512044462962694,True,gain,0.0
bottom,gen_117,GFP,PhoB,5.317565080939738e-06,"[82, 102]",2994,61,1.0,1.0,1.294275274417408e-05,True,gain,0.0
top,gen_115,GFP,Fis,0.001059817821157,"[9, 26]",5381,151,1.0,1.0,0.0011307379610690097,True,gain,0.0
top,gen_115,GFP,GadW,0.0001421663103935,"[1, 22]",5185,347,1.0,1.0,0.00022514954737542023,True,gain,0.0
top,gen_115,GFP,GadX,0.0001092315141052,"[1, 23]",4963,569,1.0,1.0,0.0001819243175061958,True,gain,0.0
top,gen_115,GFP,IHF,0.0012385187445984,"[61, 75]",1657,3875,1.0,1.0,0.0012717086991194115,True,loss,0.0
top,gen_115,GFP,MraZ,0.0002923721843202,"[24, 32]",5519,13,1.0,1.0172413793103448,0.0004194905253289826,True,gain,0.0172413793103447
top,gen_115,GFP,MraZ,0.0003851043786674,"[61, 69]",5364,168,1.0,1.0,0.0005259510234158234,True,gain,0.0
top,gen_115,GFP,OxyR,2.397419561073024e-06,"[2, 22]",4845,687,1.0,1.0,6.265079847444974e-06,True,gain,0.0
top,gen_115,RFP,GadW,1.4918771707546009e-05,"[1, 22]",5185,347,1.0,1.0,3.207535917122392e-05,True,gain,0.0
top,gen_115,RFP,GadX,7.867094787714536e-07,"[1, 23]",4963,569,1.0,1.0,2.246158451462158e-06,True,gain,0.0
bottom,gen_115,GFP,FadR,0.0011855986643643,"[54, 74]",5469,63,1.0,1.0,0.0012297986145708639,True,gain,0.0
bottom,gen_178,GFP,ArcA,0.0002603137770298,"[23, 40]",257,586,1.0,1.0,0.0003804173528375759,True,loss,0.0
top,gen_181,GFP,MraZ,0.0009458895896326,"[141, 149]",1328,31,1.0,1.0,0.0010454967647416913,True,gain,0.0
bottom,gen_181,RFP,CpxR,6.184473752913423e-05,"[126, 146]",1339,20,1.0,1.0,0.00011207252555601625,True,gain,0.0
top,gen_81,GFP,Dan,1.3437952593644516e-06,"[49, 60]",1366,36,1.0,1.0,3.6599721171557716e-06,True,gain,0.0
top,gen_81,GFP,GadX,6.402572248843509e-13,"[16, 38]",1377,25,1.0,1.0,3.849682212334296e-12,True,gain,0.0
top,gen_81,GFP,IHF,0.0004390349210761,"[47, 61]",1345,57,1.0,1.0,0.0005788000838303941,True,gain,0.0
top,gen_81,GFP,MalT,8.988410570790218e-06,"[78, 87]",1351,51,1.0,1.0,2.0768531288372425e-05,True,gain,0.0
top,gen_81,GFP,MraZ,6.017250133004646e-06,"[111, 119]",1358,44,1.0,1.0,1.4447509202594912e-05,True,gain,0.0
top,gen_81,GFP,NarL,7.044897190004736e-06,"[28, 45]",1385,17,1.0,1.0,1.6744906386292665e-05,True,gain,0.0
bottom,gen_81,RFP,Fis,1.780455210126325e-09,"[102, 119]",1358,44,1.0,1.0217391304347827,7.63282762286784e-09,True,gain,0.0217391304347827
bottom,gen_81,RFP,GadX,3.928375609528983e-06,"[92, 114]",1387,15,1.0,1.1304347826086956,9.831331551889995e-06,True,gain,0.1304347826086955
bottom,gen_81,RFP,IclR,0.0007589040001735,"[113, 129]",1352,50,1.0,1.0,0.0008914609074885733,True,gain,0.0
top,gen_81,RFP,Dan,1.93131788064908e-08,"[49, 60]",1366,36,1.0,1.03,7.367043206024313e-08,True,gain,0.03
top,gen_81,RFP,GadX,7.683426463144664e-28,"[16, 38]",1377,25,1.0,3.966202281240793,1.1357064740835706e-26,True,gain,2.966202281240793
top,gen_81,RFP,IHF,1.4488115912410556e-05,"[47, 61]",1345,57,1.0,1.0,3.129168413958992e-05,True,gain,0.0
top,gen_81,RFP,MalT,8.61963025074321e-12,"[78, 87]",1351,51,1.0,1.0329670329670326,4.7224924037855654e-11,True,gain,0.0329670329670326
top,gen_81,RFP,MraZ,3.268611742015757e-09,"[111, 119]",1358,44,1.0,1.0179640718562877,1.3681888088260647e-08,True,gain,0.0179640718562876
top,gen_81,RFP,NarL,1.434988504248614e-13,"[28, 45]",1385,17,1.0,3.934065934065934,9.21379496619359e-13,True,gain,2.934065934065934
top,gen_81,RFP,PhoB,3.542051825586297e-07,"[85, 105]",347,1055,1.0,1.0,1.0855662074529061e-06,True,loss,0.0
bottom,gen_81,GFP,Fis,0.0005511376492768,"[102, 119]",1358,44,1.0,1.0,0.0006914803928592212,True,gain,0.0
top,gen_202,GFP,CytR,0.0008291660423869,"[62, 85]",2009,13,1.0,1.0,0.000950424007976918,True,gain,0.0
top,gen_202,GFP,NanR,2.859196893674312e-07,"[93, 100]",330,1692,1.0,1.0,8.916923938733732e-07,True,loss,0.0
top,gen_202,RFP,CytR,0.0012474848379564,"[39, 62]",1968,54,1.0,1.0,0.001277186857907743,True,gain,0.0
top,gen_202,RFP,NanR,4.8320941430438405e-05,"[93, 100]",330,1692,1.0,1.0,9.057782812389973e-05,True,loss,0.0
bottom,gen_202,GFP,Lrp,0.0008291660423869,"[19, 32]",2009,13,1.0,1.0,0.000950424007976918,True,gain,0.0
top,gen_32,GFP,IclR,0.0002980040056992,"[108, 124]",1080,14,1.0,1.0,0.0004262779073459323,True,gain,0.0
top,gen_130,GFP,GadX,0.0004013830111167,"[44, 66]",1245,2175,1.0,1.0,0.0005434756610444631,True,loss,0.0
bottom,gen_130,RFP,ArgP,0.0008409317684541,"[82, 101]",3404,16,1.0,1.0526315789473684,0.0009607747016395876,True,gain,0.0526315789473683
top,gen_130,RFP,NanR,2.022909995048641e-07,"[38, 45]",3392,28,1.0,1.267813267813268,6.436119468551618e-07,True,gain,0.2678132678132681
bottom,gen_20,RFP,Dan,7.023279032397011e-07,"[66, 77]",712,20,1.0,3.869388785518602,2.033884274892114e-06,True,gain,2.869388785518602
bottom,gen_20,RFP,Dan,7.020765021770921e-15,"[78, 89]",686,46,1.0,3.628424657534248,4.9564505302949935e-14,True,gain,2.628424657534248
bottom,gen_20,RFP,Fis,4.8552500587246266e-08,"[19, 36]",123,609,1.0225563909774436,1.0,1.7181046965910835e-07,True,loss,0.0225563909774435
bottom,gen_20,RFP,IclR,0.0005761319138835,"[95, 111]",722,10,1.0,1.8335755813953487,0.0007146251624131876,True,gain,0.8335755813953487
bottom,gen_20,RFP,NanR,0.0005315112199945,"[25, 32]",70,662,1.0,1.0,0.0006738231157067702,True,loss,0.0
bottom,gen_20,RFP,PutA,2.077379375922809e-07,"[33, 39]",722,10,1.0,3.883175559380379,6.594633857795226e-07,True,gain,2.883175559380379
top,gen_20,RFP,ArgP,0.0005968576904638,"[20, 39]",720,12,1.0,2.159937888198758,0.0007358306366360835,True,gain,1.159937888198758
bottom,gen_20,GFP,Dan,0.0002917821716025,"[66, 77]",712,20,1.0,1.0,0.00041906771407282134,True,gain,0.0
bottom,gen_20,GFP,Dan,4.024357476980495e-08,"[78, 89]",686,46,1.0,1.0,1.4635735079182532e-07,True,gain,0.0
bottom,gen_20,GFP,Fis,0.0011045798186435,"[19, 36]",123,609,1.0,1.0,0.0011692089654755356,True,loss,0.0
bottom,gen_20,GFP,Fis,0.0002386426987718,"[108, 125]",713,19,1.0,1.0,0.000353480156113971,True,gain,0.0
bottom,gen_20,GFP,NanR,8.170945941771196e-05,"[25, 32]",70,662,1.0,1.0,0.00014349718182392733,True,loss,0.0
bottom,gen_20,GFP,PutA,0.0004160965027178,"[33, 39]",722,10,1.0,1.0217391304347827,0.0005573904357514132,True,gain,0.0217391304347827
top,gen_212,GFP,PhoB,1.7032106950159485e-05,"[88, 108]",248,793,1.0,1.0,3.569949743319987e-05,True,loss,0.0
bottom,gen_212,GFP,IclR,8.44449594045065e-06,"[38, 54]",218,823,1.0,1.0,1.9611685334696358e-05,True,loss,0.0
bottom,gen_212,GFP,PhoB,7.557288922775293e-07,"[12, 32]",298,743,1.0,1.0,2.1665127290872273e-06,True,loss,0.0
bottom,gen_105,RFP,RhaS,1.025051707476354e-05,"[2, 22]",598,1379,1.0,1.0,2.3198538642885907e-05,True,loss,0.0
bottom,gen_105,GFP,RhaS,0.0008844024728698,"[2, 22]",598,1379,1.0,1.0,0.0009960056420652748,True,loss,0.0
top,gen_180,GFP,CsgD,1.4133888740748606e-05,"[11, 25]",1338,29,1.0,1.25,3.061982919560652e-05,True,gain,0.25
top,gen_180,GFP,NanR,1.2053216623142382e-05,"[22, 29]",1350,17,1.0,1.4545454545454546,2.680801628250633e-05,True,gain,0.4545454545454546
top,gen_180,GFP,SlyA,1.967018774847786e-05,"[78, 93]",1303,64,1.0,1.0,4.051088013801173e-05,True,gain,0.0
bottom,gen_180,RFP,IHF,0.0003337380757492,"[93, 107]",326,1041,1.0,1.0,0.00046565814108959176,True,loss,0.0
bottom,gen_180,RFP,MraZ,3.979978065501662e-06,"[83, 91]",10,1357,2.7407459535538354,1.0,9.925463752103443e-06,True,loss,1.7407459535538354
bottom,gen_180,RFP,PhoB,1.932464807900167e-21,"[64, 84]",1339,28,1.0,2.681390977443609,2.0617801221130354e-20,True,gain,1.681390977443609
top,gen_180,RFP,CsgD,4.204011437101943e-10,"[11, 25]",1338,29,1.0,3.8928571428571432,1.91201674014348e-09,True,gain,2.8928571428571432
top,gen_180,RFP,Fis,0.0007256751346722,"[5, 22]",1319,48,1.0,1.0,0.0008573963497917167,True,gain,0.0
top,gen_180,RFP,IHF,1.4514559676088352e-19,"[41, 55]",1341,26,1.0,2.782684080891885,1.4504338155189699e-18,True,gain,1.782684080891885
top,gen_180,RFP,NanR,1.8840296269371533e-15,"[22, 29]",1350,17,1.0,3.947049089906233,1.3709938669865746e-14,True,gain,2.947049089906233
top,gen_180,RFP,PutA,0.0004864863553765,"[58, 64]",1341,26,1.0,1.021070296475853,0.0006287105084510506,True,gain,0.0210702964758529
bottom,gen_180,GFP,Fis,0.0003227539262299,"[18, 35]",1305,62,1.0,1.0,0.0004530553345287057,True,gain,0.0
bottom,gen_180,GFP,IHF,5.7486252390890046e-05,"[93, 107]",326,1041,1.0,1.0,0.00010566449759413598,True,loss,0.0
bottom,gen_198,RFP,GadX,9.46395461030624e-14,"[80, 102]",1031,15,1.0,2.8,6.160253023864474e-13,True,gain,1.7999999999999998
bottom,gen_198,GFP,Dan,0.0009412263057634,"[104, 115]",164,882,1.0,1.0,0.0010442534228915284,True,loss,0.0
bottom,gen_149,GFP,AraC,0.001277782874637,"[75, 95]",361,1014,1.0,1.0,0.0013035038814593121,True,loss,0.0
bottom,gen_149,GFP,GadX,0.0005351819248229,"[65, 87]",332,1043,1.0,1.0,0.0006765317804934542,True,loss,0.0
bottom,gen_149,GFP,MraZ,2.820116578206376e-05,"[0, 8]",1358,17,1.0,1.0,5.5890299224509044e-05,True,gain,0.0
bottom,gen_149,GFP,NanR,3.69793756939326e-14,"[111, 118]",1365,10,1.0,3.924009842981017,2.429339542115294e-13,True,gain,2.924009842981017
bottom,gen_149,GFP,NanR,0.0012403260360595,"[120, 127]",136,1239,1.0,1.0,0.0012717086991194115,True,loss,0.0
top,gen_74,GFP,MalT,9.785158974488464e-05,"[64, 73]",1114,26,1.0,1.0,0.0001662891087999896,True,gain,0.0
bottom,gen_74,RFP,IclR,0.0008431354927466,"[18, 34]",353,787,1.0,1.0,0.0009616104540886215,True,loss,0.0
bottom,gen_74,RFP,NarL,0.000456906600007,"[83, 100]",1130,10,1.0,1.0947802197802194,0.000596458569834345,True,gain,0.0947802197802194
top,gen_74,RFP,NanR,4.313961179755998e-08,"[25, 32]",1110,30,1.0,1.966778934476424,1.5497495984996864e-07,True,gain,0.966778934476424
bottom,gen_74,GFP,MraZ,0.0003227899529306,"[92, 100]",1089,51,1.0,1.0,0.0004530553345287057,True,gain,0.0
top,gen_11,GFP,PhoB,0.0001308955237659,"[27, 47]",783,1670,1.0,1.0,0.00021093571171846518,True,loss,0.0
bottom,gen_11,RFP,Lrp,0.0002864190180039,"[71, 84]",2421,32,1.0,1.0,0.00041230550350265967,True,gain,0.0
bottom,gen_11,GFP,PutA,0.000403868821723,"[5, 11]",2429,24,1.0,1.0,0.0005453739437246903,True,gain,0.0
top,gen_31,GFP,Nac,0.0001011499758291,"[97, 114]",218,417,1.0,1.0,0.00017069308443078083,True,loss,0.0
bottom,gen_31,RFP,FlhDC,0.0011018219904403,"[1, 20]",110,525,1.0,1.0,0.0011679913393891318,True,loss,0.0
top,gen_31,RFP,CsgD,0.00113819166369,"[93, 107]",548,87,1.0,1.0,0.0011972527581735435,True,gain,0.0
top,gen_31,RFP,MraZ,1.074446747801651e-05,"[81, 89]",54,581,1.0229127798507462,1.0,2.4200633890960998e-05,True,loss,0.0229127798507462
top,gen_31,RFP,Nac,9.936740693899631e-07,"[97, 114]",218,417,1.0,1.0,2.7811114486476485e-06,True,loss,0.0
top,gen_141,GFP,PhoB,2.8373363220706112e-42,"[88, 108]",3601,164,1.0,1.0,7.455889335218884e-41,True,gain,0.0
top,gen_141,GFP,PutA,2.90854151381622e-55,"[103, 109]",3532,233,1.0,1.0,1.115464975163572e-53,True,gain,0.0
bottom,gen_141,RFP,ArgP,5.6639031043341525e-22,"[20, 39]",3656,109,1.054359243697479,3.875,6.230293414767567e-21,True,gain,2.820640756302521
bottom,gen_141,RFP,Dan,6.061265042351427e-129,"[0, 11]",3530,235,1.0,3.9692785104732353,6.616103919305134e-127,True,gain,2.9692785104732358
bottom,gen_141,RFP,Dan,9.060720330265656e-05,"[13, 24]",3705,60,1.075,1.0,0.00015660368025148557,True,gain,-0.0749999999999999
bottom,gen_141,RFP,Dan,0.000165231763745,"[60, 71]",3705,60,1.0769230769230769,1.0,0.00025652502489513675,True,gain,-0.0769230769230768
bottom,gen_141,RFP,Fis,0.0004072825458976,"[4, 21]",3648,117,1.0612244897959182,1.6101036269430051,0.0005488451401981904,True,gain,0.5488791371470869
bottom,gen_141,RFP,Fis,0.0001939946325698,"[93, 110]",3733,32,1.0745341614906831,1.0,0.0002956803261187392,True,gain,-0.0745341614906831
bottom,gen_141,RFP,FlhDC,5.8271436125245984e-08,"[11, 30]",3675,90,1.0588235294117647,2.25,2.0266462711206878e-07,True,gain,1.1911764705882353
bottom,gen_141,RFP,GadX,0.0001616499767199,"[4, 26]",3608,157,1.081081081081081,1.0,0.0002520673812808111,True,gain,-0.0810810810810809
bottom,gen_141,RFP,IclR,9.516386729362288e-06,"[15, 31]",3755,10,1.068181818181818,3.947727272727272,2.178024640155659e-05,True,gain,2.879545454545454
bottom,gen_141,RFP,IHF,1.937442661165483e-20,"[10, 24]",3692,73,1.0560796645702304,3.756756756756757,2.0214934824954563e-19,True,gain,2.700677092186526
bottom,gen_141,RFP,Lrp,0.0002790252122676,"[6, 19]",3706,59,1.075635593220339,1.0,0.0004036052764604734,True,gain,-0.0756355932203389
bottom,gen_141,RFP,Lrp,3.825355145093669e-11,"[21, 34]",755,3010,1.0,1.1304347826086956,1.9883439380541816e-10,True,loss,-0.1304347826086955
bottom,gen_141,RFP,MraZ,6.187504261907366e-07,"[32, 40]",3707,58,1.0625,3.078274760383387,1.8103234118858872e-06,True,gain,2.015774760383387
bottom,gen_141,RFP,NtrC,1.4528504828965016e-08,"[80, 100]",1189,2576,1.2142857142857142,1.0378552663004537,5.6174246191556835e-08,True,loss,0.1764304479852605
bottom,gen_141,RFP,OxyR,4.652635817189047e-07,"[20, 40]",3729,36,1.0638297872340423,3.1691838512924777,1.3840860009625278e-06,True,gain,2.105354064058435
bottom,gen_141,RFP,PutA,0.0001367799346881,"[25, 31]",3696,69,1.0765971316818774,1.0,0.00021832477764051057,True,gain,-0.0765971316818774
bottom,gen_141,RFP,PutA,0.0011887615169584,"[39, 45]",3695,70,1.075,1.0,0.00123217866513073,True,gain,-0.0749999999999999
bottom,gen_141,RFP,RcdA,0.0005919366541159,"[20, 34]",820,2945,1.1153846153846152,1.0594059405940597,0.0007310340402005762,True,loss,0.0559786747905555
bottom,gen_141,RFP,RcdA,6.02826431350203e-35,"[22, 36]",3678,87,1.0512577239332457,3.944954128440367,1.2579569207146149e-33,True,gain,2.8936964045071214
top,gen_141,RFP,DnaA,0.0003099172206523,"[71, 81]",3699,66,1.0638297872340423,2.3686635944700463,0.0004397725361056137,True,gain,1.304833807236004
top,gen_141,RFP,Fis,1.3309695017420612e-05,"[91, 108]",362,3403,1.0,1.0857142857142854,2.9056088045722844e-05,True,loss,-0.0857142857142854
top,gen_141,RFP,GadX,1.5059898418664953e-05,"[80, 102]",3645,120,1.0625,2.385645604395605,3.223227127614716e-05,True,gain,1.323145604395605
top,gen_141,RFP,Lrp,1.1957064815630234e-06,"[93, 106]",3720,45,1.0775876484030986,1.0,3.2881928242983143e-06,True,gain,-0.0775876484030986
top,gen_141,RFP,Lrp,2.9571738602585152e-08,"[94, 107]",3721,44,1.0789473684210529,1.0,1.0927681530486545e-07,True,gain,-0.0789473684210528
top,gen_141,RFP,Lrp,3.0168695918384773e-13,"[95, 108]",3580,185,1.0932667525773194,1.0,1.8545236197577733e-12,True,gain,-0.0932667525773194
top,gen_141,RFP,MraZ,1.471009113373219e-17,"[103, 111]",3602,163,1.09375,1.0,1.2424773404027368e-16,True,gain,-0.09375
top,gen_141,RFP,Nac,0.0007169614531002,"[91, 108]",3671,94,1.076271186440678,1.0,0.0008492222887722736,True,gain,-0.0762711864406779
top,gen_141,RFP,NanR,3.957004243306811e-05,"[12, 19]",3686,79,1.0638297872340423,1.8571428571428568,7.567370648588092e-05,True,gain,0.7933130699088144
top,gen_141,RFP,NarL,1.569669011415733e-05,"[13, 30]",556,3209,1.2459677419354838,1.0555555555555556,3.343689257729912e-05,True,loss,0.1904121863799281
top,gen_141,RFP,NarL,1.979313444106504e-11,"[70, 87]",622,3143,1.0,1.1153846153846152,1.0519272573734566e-10,True,loss,-0.1153846153846152
top,gen_141,RFP,OxyR,2.799827234764753e-06,"[77, 97]",3718,47,1.0638297872340423,2.6842105263157894,7.171398639225965e-06,True,gain,1.620380739081747
top,gen_141,RFP,PhoB,5.142491375339889e-89,"[88, 108]",3601,164,1.0285714285714285,3.9687964927327344,3.840629085056475e-87,True,gain,2.940225064161306
top,gen_141,RFP,PutA,7.358767095086236e-06,"[5, 11]",3704,61,1.0782868816576678,1.0,1.731689968147159e-05,True,gain,-0.0782868816576678
top,gen_141,RFP,PutA,0.0013023876196082,"[54, 60]",3732,33,1.073622402890695,1.0,0.0013219513821345033,True,gain,-0.0736224028906951
top,gen_141,RFP,PutA,8.36939434834853e-06,"[69, 75]",3647,118,1.0789473684210529,1.0,1.946913209886322e-05,True,gain,-0.0789473684210528
top,gen_141,RFP,PutA,1.5443348129132538e-133,"[103, 109]",3532,233,1.0,3.970047293746716,1.8261759162699225e-131,True,gain,2.970047293746716
top,gen_141,RFP,TyrR,2.9330974057700833e-20,"[69, 90]",3676,89,1.0560796645702304,3.8846153846153846,3.0380038093341228e-19,True,gain,2.828535720045154
bottom,gen_141,GFP,ArgP,5.746828685016056e-05,"[20, 39]",3656,109,1.0,1.0,0.00010566449759413598,True,gain,0.0
bottom,gen_141,GFP,Dan,5.777208073506592e-56,"[0, 11]",3530,235,1.0,1.0,2.2771828489738486e-54,True,gain,0.0
bottom,gen_141,GFP,RcdA,4.9523481419176784e-08,"[22, 36]",3678,87,1.0,1.0,1.7437672489779617e-07,True,gain,0.0
bottom,gen_141,GFP,RelB,0.0005711323919736,"[5, 20]",3596,169,1.0,1.0,0.0007102864717007348,True,gain,0.0
bottom,gen_157,RFP,MraZ,1.988697009450424e-05,"[73, 81]",3287,12,1.0,2.427024482109228,4.0838799658612904e-05,True,gain,1.427024482109228
top,gen_126,GFP,NanR,0.0001119241466189,"[16, 23]",1244,25,1.0,1.0,0.0001848898300957149,True,gain,0.0
bottom,gen_126,RFP,CsgD,1.41243138941786e-05,"[2, 16]",1256,13,1.0,3.893111638954869,3.061982919560652e-05,True,gain,2.893111638954869
bottom,gen_126,RFP,NarL,9.685542534330063e-47,"[85, 102]",1228,41,1.0,3.9661016949152543,2.8048540522886445e-45,True,gain,2.9661016949152543
bottom,gen_126,RFP,PutA,3.490400570765824e-31,"[83, 89]",1215,54,1.0,3.9534461485991694,6.040095621849639e-30,True,gain,2.9534461485991703
top,gen_126,RFP,NanR,1.6833900343044028e-06,"[16, 23]",1244,25,1.0,1.146341463414634,4.567362253686324e-06,True,gain,0.146341463414634
bottom,gen_126,GFP,ArgP,3.900355350353416e-05,"[3, 22]",1195,74,1.0,1.0,7.469101541365042e-05,True,gain,0.0
bottom,gen_126,GFP,CsgD,9.015796528285704e-06,"[39, 53]",1247,22,1.0,1.0,2.0768531288372425e-05,True,gain,0.0
bottom,gen_126,GFP,CsgD,3.360006128695624e-05,"[40, 54]",1221,48,1.0,1.0,6.504568481062879e-05,True,gain,0.0
bottom,gen_126,GFP,NarL,7.745424638236706e-08,"[85, 102]",1228,41,1.0,1.0,2.6356732761769514e-07,True,gain,0.0
bottom,gen_126,GFP,PutA,1.272672458858383e-06,"[83, 89]",1215,54,1.0,1.0,3.479618919306446e-06,True,gain,0.0
top,gen_70,GFP,OxyR,0.0009960204340077,"[44, 64]",1153,12,1.0,1.0,0.0010838596593994833,True,gain,0.0
top,gen_21,GFP,IclR,0.0001007724690539,"[92, 108]",706,1952,1.0,1.0,0.00017055311108466224,True,loss,0.0
top,gen_21,GFP,OxyR,2.9578933396953167e-05,"[23, 43]",2644,14,1.0,1.7959183673469383,5.813366549899798e-05,True,gain,0.7959183673469383
bottom,gen_21,RFP,MraZ,2.3158509765663867e-10,"[7, 15]",2401,257,1.0,1.0,1.0845519919959414e-09,True,gain,0.0
bottom,gen_21,RFP,NarP,0.0001016687610282,"[0, 16]",367,2291,1.0,1.0,0.00017133963408434182,True,loss,0.0
top,gen_21,RFP,CRP,8.816911689821046e-30,"[88, 108]",2539,119,1.0,1.4845605700712587,1.4217270099836436e-28,True,gain,0.4845605700712587
bottom,gen_21,GFP,CsgD,0.000109629195685,"[72, 86]",2622,36,1.0,1.0,0.00018237260102815358,True,gain,0.0
bottom,gen_21,GFP,Fis,0.0009853381533076,"[7, 24]",2563,95,1.0,1.0,0.0010755891037347186,True,gain,0.0
bottom,gen_21,GFP,NarP,0.0001660670788262,"[0, 16]",367,2291,1.0,1.0,0.00025725893543054347,True,loss,0.0
bottom,gen_21,GFP,OxyR,0.0002569678693611,"[6, 26]",554,2104,1.0,1.0,0.0003763027932130041,True,loss,0.0
top,gen_37,GFP,PutA,2.2941924019480203e-06,"[16, 22]",1522,16,1.0,1.0,6.039812650026421e-06,True,gain,0.0
bottom,gen_37,GFP,Fis,2.9271427398268257e-05,"[115, 132]",1505,33,1.0,1.0,5.760909220269439e-05,True,gain,0.0
bottom,gen_37,GFP,IclR,1.4197189183405508e-05,"[110, 126]",1484,54,1.0,1.0,3.071007843178722e-05,True,gain,0.0
bottom,gen_37,GFP,IclR,0.0007077573041291,"[117, 133]",1477,61,1.0,1.0,0.0008414330584982196,True,gain,0.0
bottom,gen_37,GFP,MraZ,0.0008518185134598,"[57, 65]",1513,25,1.0,1.0,0.0009685340309290515,True,gain,0.0
top,gen_33,GFP,minus10,7.188333307403196e-06,"[53, 59]",3222,54,1.0,1.0,1.6972121403003555e-05,True,gain,0.0
top,gen_33,GFP,sigma28_35,7.188333307403196e-06,"[53, 61]",3222,54,1.0,1.0,1.6972121403003555e-05,True,gain,0.0
bottom,gen_33,RFP,minus10,8.92885007628759e-05,"[102, 108]",3237,39,1.0,1.0,0.00015451266168600112,True,gain,0.0
bottom,gen_33,RFP,minus35,0.0003105927139221,"[87, 93]",500,2776,1.0,1.0,0.0004402907702851747,True,loss,0.0
bottom,gen_33,RFP,sigma32_10,2.209507416362498e-06,"[47, 56]",530,2746,1.0,1.0,5.838530770611517e-06,True,loss,0.0
bottom,gen_33,RFP,sigma32_10,8.710065210706384e-05,"[68, 77]",281,2995,1.0,1.0,0.00015128007997542665,True,loss,0.0
bottom,gen_33,RFP,sigH_35,0.0005218722164367,"[20, 28]",485,2791,1.0,1.0,0.0006659140222084073,True,loss,0.0
bottom,gen_33,RFP,sigH_10,0.0009698454409829,"[52, 57]",3177,99,1.0,1.0,0.0010627109503897568,True,gain,0.0
top,gen_68,GFP,minus10,5.756733032592902e-05,"[105, 111]",5622,32,1.0,1.0,0.000105676638722501,True,gain,0.0
top,gen_68,GFP,sigma32_10,1.3950835843439152e-05,"[102, 111]",5572,82,1.0,1.0,3.03623252482211e-05,True,gain,0.0
bottom,gen_68,RFP,minus10,8.61337200939016e-06,"[7, 13]",579,5075,1.0,1.0,1.9971200786478165e-05,True,loss,0.0
bottom,gen_68,RFP,minus10,1.4855161450847897e-13,"[90, 96]",5639,15,1.0,3.958217270194986,9.495258603041967e-13,True,gain,2.958217270194986
bottom,gen_68,RFP,minus35,1.1607493177984614e-11,"[23, 29]",5602,52,1.0,3.0,6.262750121505767e-11,True,gain,2.0
bottom,gen_68,RFP,minus35,2.245896246470513e-219,"[92, 98]",5389,265,1.0,3.955275229357798,3.186926773741658e-216,True,gain,2.955275229357798
bottom,gen_68,RFP,minus35,4.620866861704957e-09,"[105, 111]",5583,71,1.0,1.4285714285714284,1.8841982979193488e-08,True,gain,0.4285714285714284
bottom,gen_68,RFP,sigma32_10,1.6521286213227434e-26,"[1, 10]",5447,207,1.0,1.2307692307692306,2.344370513656973e-25,True,gain,0.2307692307692306
bottom,gen_68,RFP,sigma32_10,2.696816141499559e-32,"[2, 11]",5486,168,1.0,1.4807692307692308,4.7834776309848425e-31,True,gain,0.4807692307692308
bottom,gen_68,RFP,sigH_10,1.820133842896753e-06,"[21, 26]",5498,156,1.0,1.0,4.910208979221469e-06,True,gain,0.0
bottom,gen_68,RFP,sigH_10,0.0007781783787651,"[55, 60]",5418,236,1.0,1.0,0.0009095707567207908,True,gain,0.0
bottom,gen_68,RFP,sigH_10,1.1393996108498467e-06,"[87, 92]",5618,36,1.0,1.192307692307692,3.1455409490193238e-06,True,gain,0.192307692307692
bottom,gen_68,RFP,sigH_10,4.129599824209426e-134,"[90, 95]",5298,356,1.0,3.943082968384426,5.859902150553174e-132,True,gain,2.943082968384426
bottom,gen_68,RFP,sigH_10,2.5367583157593364e-08,"[109, 114]",431,5223,1.0,1.0,9.423193848331147e-08,True,loss,0.0
